    Window_20_n318 | PMTRow_20_n318 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n318 | PMTRow_20_n318 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n318 | PMTRow_20_n318 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n319 |       fc | -140.121578*cm 23.850000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n319 | PMTRow_20_n319 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n319 | PMTRow_20_n319 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n319 | PMTRow_20_n319 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n319 | PMTRow_20_n319 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n319 | PMTRow_20_n319 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n319 | PMTRow_20_n319 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n319 | PMTRow_20_n319 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n320 |       fc | -140.121578*cm 18.550000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n320 | PMTRow_20_n320 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n320 | PMTRow_20_n320 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n320 | PMTRow_20_n320 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n320 | PMTRow_20_n320 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n320 | PMTRow_20_n320 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n320 | PMTRow_20_n320 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n320 | PMTRow_20_n320 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n321 |       fc | -140.121578*cm 13.250000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n321 | PMTRow_20_n321 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n321 | PMTRow_20_n321 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n321 | PMTRow_20_n321 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n321 | PMTRow_20_n321 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n321 | PMTRow_20_n321 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n321 | PMTRow_20_n321 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n321 | PMTRow_20_n321 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n322 |       fc | -140.121578*cm 7.950000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n322 | PMTRow_20_n322 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n322 | PMTRow_20_n322 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n322 | PMTRow_20_n322 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n322 | PMTRow_20_n322 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n322 | PMTRow_20_n322 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n322 | PMTRow_20_n322 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n322 | PMTRow_20_n322 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n323 |       fc | -140.121578*cm 2.650000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n323 | PMTRow_20_n323 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n323 | PMTRow_20_n323 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n323 | PMTRow_20_n323 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n323 | PMTRow_20_n323 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n323 | PMTRow_20_n323 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n323 | PMTRow_20_n323 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n323 | PMTRow_20_n323 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n324 |       fc | -140.121578*cm -2.650000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n324 | PMTRow_20_n324 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n324 | PMTRow_20_n324 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n324 | PMTRow_20_n324 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n324 | PMTRow_20_n324 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n324 | PMTRow_20_n324 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n324 | PMTRow_20_n324 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n324 | PMTRow_20_n324 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n325 |       fc | -140.121578*cm -7.950000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n325 | PMTRow_20_n325 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n325 | PMTRow_20_n325 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n325 | PMTRow_20_n325 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n325 | PMTRow_20_n325 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n325 | PMTRow_20_n325 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n325 | PMTRow_20_n325 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n325 | PMTRow_20_n325 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n326 |       fc | -140.121578*cm -13.250000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n326 | PMTRow_20_n326 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n326 | PMTRow_20_n326 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n326 | PMTRow_20_n326 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n326 | PMTRow_20_n326 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n326 | PMTRow_20_n326 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n326 | PMTRow_20_n326 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n326 | PMTRow_20_n326 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n327 |       fc | -140.121578*cm -18.550000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n327 | PMTRow_20_n327 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n327 | PMTRow_20_n327 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n327 | PMTRow_20_n327 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n327 | PMTRow_20_n327 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n327 | PMTRow_20_n327 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n327 | PMTRow_20_n327 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n327 | PMTRow_20_n327 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n328 |       fc | -140.121578*cm -23.850000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n328 | PMTRow_20_n328 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n328 | PMTRow_20_n328 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n328 | PMTRow_20_n328 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n328 | PMTRow_20_n328 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n328 | PMTRow_20_n328 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n328 | PMTRow_20_n328 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n328 | PMTRow_20_n328 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n329 |       fc | -140.121578*cm -29.150000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n329 | PMTRow_20_n329 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n329 | PMTRow_20_n329 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n329 | PMTRow_20_n329 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n329 | PMTRow_20_n329 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n329 | PMTRow_20_n329 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n329 | PMTRow_20_n329 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n329 | PMTRow_20_n329 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n330 |       fc | -140.121578*cm -34.450000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n330 | PMTRow_20_n330 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n330 | PMTRow_20_n330 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n330 | PMTRow_20_n330 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n330 | PMTRow_20_n330 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n330 | PMTRow_20_n330 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n330 | PMTRow_20_n330 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n330 | PMTRow_20_n330 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n331 |       fc | -140.121578*cm -39.750000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n331 | PMTRow_20_n331 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n331 | PMTRow_20_n331 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n331 | PMTRow_20_n331 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n331 | PMTRow_20_n331 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n331 | PMTRow_20_n331 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n331 | PMTRow_20_n331 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n331 | PMTRow_20_n331 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n332 |       fc | -140.121578*cm -45.050000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n332 | PMTRow_20_n332 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n332 | PMTRow_20_n332 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n332 | PMTRow_20_n332 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n332 | PMTRow_20_n332 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n332 | PMTRow_20_n332 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n332 | PMTRow_20_n332 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n332 | PMTRow_20_n332 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n333 |       fc | -140.121578*cm -50.350000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n333 | PMTRow_20_n333 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n333 | PMTRow_20_n333 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n333 | PMTRow_20_n333 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n333 | PMTRow_20_n333 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n333 | PMTRow_20_n333 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n333 | PMTRow_20_n333 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n333 | PMTRow_20_n333 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n334 |       fc | -140.121578*cm -55.650000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n334 | PMTRow_20_n334 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n334 | PMTRow_20_n334 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n334 | PMTRow_20_n334 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n334 | PMTRow_20_n334 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n334 | PMTRow_20_n334 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n334 | PMTRow_20_n334 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n334 | PMTRow_20_n334 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n335 |       fc | -140.121578*cm -60.950000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n335 | PMTRow_20_n335 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n335 | PMTRow_20_n335 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n335 | PMTRow_20_n335 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n335 | PMTRow_20_n335 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n335 | PMTRow_20_n335 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n335 | PMTRow_20_n335 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n335 | PMTRow_20_n335 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_20_n336 |       fc | -140.121578*cm -66.250000*cm 650.300823*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_20_n336 | PMTRow_20_n336 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_20_n336 | PMTRow_20_n336 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_20_n336 | PMTRow_20_n336 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_20_n336 | PMTRow_20_n336 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_20_n336 | PMTRow_20_n336 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_20_n336 | PMTRow_20_n336 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_20_n336 | PMTRow_20_n336 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_21_n337 |       fc | -144.925010*cm 68.900000*cm 648.060946*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_21_n337 | PMTRow_21_n337 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_21_n337 | PMTRow_21_n337 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_21_n337 | PMTRow_21_n337 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_21_n337 | PMTRow_21_n337 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_21_n337 | PMTRow_21_n337 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_21_n337 | PMTRow_21_n337 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_21_n337 | PMTRow_21_n337 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_21_n338 |       fc | -144.925010*cm 63.600000*cm 648.060946*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_21_n338 | PMTRow_21_n338 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_21_n338 | PMTRow_21_n338 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
